"Cancer","Subset1","Subset2","Isoform ID","Name","EXP1","EXP2","adjusted P-Value","Measure"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010qdj.1","ABI1","1.3118460425870941","3.790114214411033e-83","6.242350341670963e-34","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc001itd.2","ABI1","0.4754770612574924","0.0000006145159045545258","0.0000000000006092810731833892","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010zih.1","ABI2","0.5084468745136214","8.97352628488777e-19","2.226048342859668e-17","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc002vac.2","ABI2","0.0635790204294893","7.175804651243134e-126","0.0003922335096888416","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010zim.1","ABI2","0.06305370334943924","1.0348957162363602e-283","0.00000005493254479570794","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010zij.1","ABI2","0.031818498533857285","9.266971050810495e-184","0.0003048630912437554","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010zig.1","ABI2","0.15942864758002362","0","0.000000000013378753866009621","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc002vaa.2","ABI2","0.5539771100032842","8.965496206217707e-198","5.861746338837766e-19","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010zik.1","ABI2","6.095966388660041","1.4817795774214637","0.0015777925598965154","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc003dum.2","ABI3BP","1.0689197735254607","3.6807853136884368","0.000004900268456913133","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc009wxf.1","ABL2","0.016565452380990706","0","0.00002312521426223667","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc001gmg.3","ABL2","0.29787649198704985","0.018389566570556865","0.000549215995047936","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010pnh.1","ABL2","0.19187607718399763","0.0012299648019322568","0.00000000003322844682618725","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc001gmk.2","ABL2","0.015531711393724655","0","0.000000000027197258161764188","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc001lbz.1","ABLIM1","0.12397417613643316","0.011417540886796166","0.0019709535624984845","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc003gkp.2","ABLIM2","0.60643483666015","0.02933136260889217","0.0000000001167689183733034","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc003gkk.2","ABLIM2","0.48304529533086443","0.14222844006847865","0.0000001247506960144193","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc003gkl.2","ABLIM2","0.44597537856583797","0.032077209190220494","0.003701376752622027","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc003gkj.3","ABLIM2","0.18596099081537368","0.00069488632444494","0.0000000000010896772873304479","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc003lqc.1","ABLIM3","0.03176466901351854","4.615974782221467e-203","0.0012068833965816683","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc010naf.1","ABO","0.15666924358790923","1.607568021051167e-34","0.0019239396772951507","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc003wia.1","ABP1","0.49551250666964564","1.5338401812276533e-68","0.0005182849694003757","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc003why.1","ABP1","0.002528460428268024","0","0.0000007178359722288775","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc003whz.1","ABP1","11.936544025051186","0.03904795256470633","0.00000003509019560679315","TPM"
"Pheochromocytoma and Paraganglioma","Pheochromocytoma and Paraganglioma(179)","Pheochromocytoma and Paraganglioma (adjacent normal)(3)","uc001yuj.1","abParts","1.6243750096468654","0.044410348680426336","0.000889119832316465","TPM"
