"Cancer","Subset1","Subset2","Transcript ID","Name","EXP1","EXP2","adjusted P-Value","Measure"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc001yua.2","LOC727924","0.0061734168845348015","0.000990189356231931","0.0006845926766614054","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc001yuc.1","LOC727924","0.10138342743764513","0.002751091324253558","0.000000000000012383293479627514","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002wkq.2","LOC728228","0.06539778146994715","0.02970330123629283","0.00005599713163958319","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003kry.2","LOC728342","0.15863836590336833","0.05874053031613116","0.0000000000007032105480403485","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002syc.1","LOC728537","0.9256078349722561","0.4247250833263252","0.0000000000602670610897064","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc010xbl.1","LOC728606","16.898643611619242","5.298460711709713","0.000000011848026384420993","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc001ali.1","LOC728716","0.006548901655968052","0.020242600717844388","0.0022707786438542882","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002rrs.1","LOC728730","0.11658700833755431","0.04723440158539463","0.0000011220546299530324","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc001hzq.1","LOC731275","0.2513599496202035","0.1928896313240266","0.004966044526667836","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc004dvh.2","LOC92249","22.102692404836365","26.148227440434002","0.0009970988535794442","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003gjk.1","LOC93622","12.548615656107115","9.204103218902512","0.0013946836577867596","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc001rak.2","LOH12CR2","3.0247073991584745","3.610544793491954","0.008116244503413191","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003uvi.2","LRCH4","0.2027306320112518","0.032486701549891035","0.00890062871575478","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc003mwx.2","LY86-AS1","0.003938308051667035","0.0008686135642143213","0.000009453147663757477","TPM"
"Prostate carcinoma","Prostate adenocarcinoma(497)","Prostate adenocarcinoma Normal(52)","uc002woy.2","MACROD2-AS1","0.003114053907009208","0","0.000013850798992479757","TPM"
